"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.960147446E1,1.734868288E-1,-1.041737199E-2,-4.770003259E-2,1.802262315E-1
3.961141546E1,1.301302165E-1,3.695148230E-2,-5.026704073E-2,1.443123718E-1
3.962135546E1,8.687620610E-2,6.884763390E-2,-4.794689640E-2,1.207740732E-1
3.963129546E1,4.449428990E-2,7.179796696E-2,-4.052330926E-2,9.368472921E-2
3.964123646E1,1.897031092E-3,4.986843467E-2,-3.945351765E-2,6.361634662E-2
3.965117646E1,-4.339756072E-2,2.153395489E-2,-2.997574024E-2,5.697020706E-2
3.966111746E1,-8.246613294E-2,-1.990371384E-4,-2.440520562E-2,8.600184160E-2
3.967105746E1,-1.123862192E-1,-5.500921048E-3,-1.557975076E-2,1.135942386E-1
3.968099746E1,-1.348491758E-1,-9.118027054E-3,-2.521472517E-3,1.351806068E-1
3.969093846E1,-1.366770566E-1,-1.107866876E-2,4.015757702E-3,1.371841135E-1
3.970087846E1,-1.238451600E-1,-1.016360708E-2,1.450600801E-3,1.242699755E-1
3.971081946E1,-1.055794209E-1,6.228252896E-4,-6.773910951E-3,1.057983360E-1
3.972075946E1,-7.815418392E-2,2.151878551E-2,-2.335368656E-2,8.435952389E-2
3.973069946E1,-4.537776113E-2,3.952719644E-2,-3.434510902E-2,6.929016508E-2
3.974064046E1,-1.756264269E-2,5.898638070E-2,-4.173058644E-2,7.435913777E-2
3.975058046E1,-2.264075156E-4,8.093494922E-2,-4.265675321E-2,9.148833729E-2
3.976052046E1,-3.043499310E-3,1.119450629E-1,-3.816772625E-2,1.183120252E-1
3.977046146E1,-1.382641308E-2,1.347917765E-1,-2.769132331E-2,1.382996822E-1
3.978040146E1,-2.165717073E-2,1.408011913E-1,-1.416113321E-2,1.431591639E-1
3.979034246E1,-1.893042214E-2,1.347772926E-1,-4.700292833E-3,1.361813946E-1
3.980028246E1,-1.456204057E-2,1.246554181E-1,1.003216021E-4,1.255031328E-1
3.981022246E1,-1.056852657E-2,1.105029657E-1,5.903594196E-3,1.111640752E-1
3.982016346E1,-1.123351790E-2,9.630697966E-2,3.171191085E-3,9.701176582E-2
3.983010346E1,-3.759542946E-3,7.246720791E-2,6.204145961E-3,7.282940211E-2
3.984004446E1,1.663414575E-2,4.110316187E-2,1.239626110E-2,4.604163344E-2
3.984998446E1,3.678528219E-2,1.063696016E-2,1.734977961E-2,4.203946669E-2
3.985992446E1,4.841850325E-2,-4.313759506E-3,1.176912524E-2,5.001472071E-2
3.986986546E1,4.929171503E-2,-1.781494170E-2,9.337453172E-3,5.323751825E-2
3.987980546E1,5.593949556E-2,-3.734416887E-2,-1.286961837E-3,6.727161648E-2
3.988974646E1,6.707224995E-2,-7.115735114E-2,-8.752373978E-3,9.817667434E-2
3.989968646E1,7.866285741E-2,-1.053981483E-1,-1.506220177E-2,1.323762997E-1
3.990962646E1,9.432996809E-2,-1.322931498E-1,-2.132542431E-2,1.638731036E-1
3.991956746E1,1.023468822E-1,-1.412450969E-1,-2.535478584E-2,1.762609624E-1
3.992950746E1,1.096694842E-1,-1.270920187E-1,-1.962856017E-2,1.690120036E-1
3.993944746E1,1.028408781E-1,-1.031890661E-1,-1.649188809E-2,1.466158652E-1
3.994938846E1,9.360914677E-2,-5.995651707E-2,-1.198094524E-2,1.118078680E-1
3.995932846E1,9.118380398E-2,-1.758455671E-2,-9.189686738E-3,9.331748542E-2
3.996926946E1,8.287820965E-2,1.815592498E-2,1.180659048E-3,8.485180730E-2
3.997920946E1,8.339513093E-2,4.413426295E-2,6.499790587E-3,9.457710245E-2
3.998914946E1,8.126347512E-2,6.420208514E-2,1.506075449E-2,1.046541277E-1
3.999909046E1,7.418265939E-2,7.897357643E-2,3.049643524E-2,1.125607627E-1
4.000903046E1,6.582287699E-2,9.041418880E-2,4.055723920E-2,1.189632982E-1
4.001897046E1,5.875324830E-2,1.014692336E-1,4.075697809E-2,1.241333187E-1
4.002891146E1,5.068395287E-2,1.136939898E-1,3.386592865E-2,1.290042151E-1
4.003885146E1,2.862898260E-2,1.296444535E-1,2.074160241E-2,1.343782611E-1
4.004879246E1,-2.228832745E-4,1.438362598E-1,7.444005460E-3,1.440289295E-1
4.005873246E1,-3.098958358E-2,1.451838166E-1,-6.710696034E-3,1.486059498E-1
4.006867246E1,-5.052053183E-2,1.350433677E-1,-9.896179661E-3,1.445232496E-1
4.007861346E1,-5.746552348E-2,1.233395711E-1,-7.725703530E-3,1.362887474E-1
4.008855346E1,-6.012374908E-2,1.212754920E-1,5.579779390E-4,1.353621864E-1
4.009849446E1,-6.024332345E-2,1.301747113E-1,5.624908023E-3,1.435491313E-1
4.010843446E1,-6.734973937E-2,1.492427289E-1,2.485431731E-2,1.656113421E-1
4.011837446E1,-7.804819196E-2,1.645753384E-1,4.206765816E-2,1.869391616E-1
4.012831546E1,-8.357124031E-2,1.496835798E-1,4.922185093E-2,1.783595158E-1
4.013825546E1,-8.720778674E-2,1.221310496E-1,6.480240822E-2,1.634641963E-1
4.014819546E1,-9.186442196E-2,8.026710898E-2,8.617083728E-2,1.493562654E-1
4.015813646E1,-9.716890752E-2,3.037438169E-2,9.468336403E-2,1.390299934E-1
4.016807646E1,-1.022763178E-1,-3.042771667E-2,1.006826684E-1,1.467081826E-1
4.017801746E1,-1.077238172E-1,-8.874295652E-2,1.124682203E-1,1.792451776E-1
4.018795746E1,-1.039947420E-1,-1.497607082E-1,1.166505367E-1,2.164498182E-1
4.019789746E1,-8.863069862E-2,-2.082820684E-1,1.155826077E-1,2.541577462E-1
4.020783863E1,-8.214952052E-2,-2.273145020E-1,1.070508808E-1,2.643488559E-1
4.021777862E1,-7.527803630E-2,-2.182134092E-1,7.043720782E-2,2.413405787E-1
4.022771963E1,-6.412320584E-2,-1.633987427E-1,2.144981921E-2,1.768361654E-1
4.023765962E1,-4.683502391E-2,-1.011225805E-1,-1.850638539E-2,1.129680576E-1
4.024759962E1,-2.287665382E-2,-4.359342530E-2,-5.775798112E-2,7.589276911E-2
4.025754062E1,1.168851368E-2,1.218253979E-3,-9.838503599E-2,9.908441251E-2
4.026748062E1,4.678453133E-2,5.070755258E-2,-1.331735104E-1,1.499841063E-1
4.027742162E1,7.796162367E-2,1.200235114E-1,-1.500307769E-1,2.073472740E-1
4.028736162E1,9.633520246E-2,1.990586221E-1,-1.387751698E-1,2.610811254E-1
4.029730163E1,1.189182773E-1,2.653042078E-1,-1.216411963E-1,3.151578335E-1
4.030724263E1,1.416396201E-1,3.036795855E-1,-9.387077391E-2,3.479867739E-1
4.031718263E1,1.628381163E-1,3.058244884E-1,-5.667946115E-2,3.510803770E-1
4.032712263E1,1.655436456E-1,2.772118747E-1,-1.947393827E-2,3.234661595E-1
4.033706363E1,1.536880583E-1,2.373491228E-1,7.314532995E-3,2.828570800E-1
4.034700363E1,1.336608976E-1,1.889998019E-1,2.679969370E-2,2.330330111E-1
4.035694463E1,1.151173115E-1,1.395438462E-1,5.465183035E-2,1.889743448E-1
4.036688463E1,9.129156917E-2,9.155006707E-2,6.841458380E-2,1.462741285E-1
4.037682462E1,6.730873883E-2,5.781101063E-2,7.018265873E-2,1.131290628E-1
4.038676563E1,4.249819368E-2,4.083635285E-2,6.450292468E-2,8.737466150E-2
4.039670562E1,9.282982908E-3,6.247267127E-2,5.036526918E-2,8.078161157E-2
4.040664663E1,-3.220156953E-2,1.128597036E-1,3.406666592E-2,1.222079846E-1
4.041658662E1,-6.926024705E-2,1.712854654E-1,1.610417478E-2,1.854589898E-1
4.042652663E1,-9.216371924E-2,1.983562261E-1,2.180267591E-3,2.187329356E-1
4.043646762E1,-9.541624039E-2,1.892721802E-1,-1.279149204E-2,2.123483916E-1
4.044640763E1,-8.404447138E-2,1.601942331E-1,-3.222762793E-2,1.837506067E-1
4.045634763E1,-7.717910409E-2,1.199527979E-1,-4.454980791E-2,1.494321693E-1
4.046628863E1,-6.658443063E-2,7.319125533E-2,-5.062699690E-2,1.111464758E-1
4.047622863E1,-4.266791418E-2,2.380293608E-2,-5.076708272E-2,7.045869254E-2
4.048616963E1,-1.163438521E-2,-1.794691756E-2,-4.409915954E-2,4.901210709E-2
4.049610963E1,1.726091281E-2,-3.986446932E-2,-3.729877993E-2,5.725656303E-2
4.050604963E1,3.936244547E-2,-4.069805890E-2,-2.999792807E-2,6.407503258E-2
4.051599063E1,4.889176786E-2,-2.879239619E-2,-2.126249485E-2,6.059290990E-2
4.052593063E1,6.432761997E-2,-1.530227251E-2,-1.613402553E-2,6.806253753E-2
4.053587163E1,6.491697580E-2,8.402129170E-4,-5.004142411E-3,6.511498403E-2
4.054581163E1,5.880792439E-2,1.623427495E-2,5.128288176E-3,6.122273266E-2
4.055575162E1,3.666267544E-2,2.628584392E-2,7.626599632E-3,4.575218446E-2
4.056569263E1,4.883625545E-3,3.169361502E-2,1.033462211E-2,3.369183055E-2
4.057563262E1,-2.827379480E-2,3.083448112E-2,2.536353655E-3,4.191188123E-2
4.058557362E1,-6.412120908E-2,2.357852831E-2,-3.211241681E-3,6.839436033E-2
4.059551362E1,-8.438093960E-2,9.998535737E-3,-1.713930815E-2,8.668257939E-2
4.060545363E1,-9.083460271E-2,-6.878725719E-3,-3.854084015E-2,9.891227566E-2
4.061539462E1,-8.125627786E-2,-2.625481971E-2,-5.813691020E-2,1.033043977E-1
4.062533463E1,-6.412612647E-2,-3.912386298E-2,-7.026173174E-2,1.028569283E-1
4.063527463E1,-5.898090079E-2,-3.030533902E-2,-7.722935826E-2,1.017916205E-1
4.064521563E1,-5.325523019E-2,-1.142498571E-2,-8.292168379E-2,9.921015817E-2
4.065515563E1,-4.619066045E-2,6.213662215E-3,-7.919245958E-2,9.188923966E-2
4.066509663E1,-3.114054538E-2,4.102873150E-3,-7.223783433E-2,7.877100891E-2
4.067503663E1,-2.206316032E-2,1.947044162E-3,-6.063177809E-2,6.455065095E-2
4.068497662E1,-2.238175645E-2,2.996819094E-3,-5.163070560E-2,5.635293876E-2
4.069491763E1,-3.083063476E-2,1.130082179E-2,-4.070455581E-2,5.229815940E-2
4.070485762E1,-4.910178483E-2,2.412554063E-2,-3.036190197E-2,6.256893858E-2
4.071479863E1,-6.774337590E-2,2.717965469E-2,-2.303181961E-2,7.653994592E-2
4.072473862E1,-7.197733968E-2,1.471309736E-2,-1.994419098E-2,7.612478845E-2
4.073467862E1,-7.239492238E-2,2.324071713E-3,-1.870475523E-2,7.480838164E-2
4.074461962E1,-7.877278328E-2,-1.201005001E-2,-1.920470968E-2,8.196470924E-2
4.075455962E1,-7.751177251E-2,-1.899019442E-2,-2.060606517E-2,8.242155230E-2
4.076450062E1,-7.457588613E-2,-1.814596169E-2,-1.778993569E-2,7.878655044E-2
4.077444062E1,-6.581728160E-2,-1.188114285E-2,-1.573584042E-2,6.870729792E-2
4.078438063E1,-4.470902309E-2,-3.669467289E-3,-1.449993066E-2,4.714456199E-2
4.079432162E1,-2.448231354E-2,1.737815095E-3,-1.695856079E-2,2.983280848E-2
4.080426163E1,-6.468078122E-3,7.859729230E-3,-1.834858954E-2,2.098290057E-2
4.081420163E1,7.466912270E-3,1.823966578E-2,-1.033220720E-2,2.225297041E-2
4.082414263E1,3.996628802E-3,3.397020325E-2,-6.430531852E-3,3.480372811E-2
4.083408263E1,1.244784798E-3,5.319263414E-2,-4.471509717E-3,5.339475831E-2
4.084402363E1,-4.660879727E-3,5.110853165E-2,-1.127618365E-3,5.133300430E-2
4.085396363E1,1.325437916E-4,3.799672425E-2,-8.166353218E-3,3.886461046E-2
4.086390362E1,1.587491599E-3,2.152303606E-2,-9.506950155E-3,2.358269094E-2
4.087384463E1,-5.953781307E-3,1.043842733E-2,-1.014531031E-2,1.572690683E-2
4.088378462E1,-1.164100226E-2,1.773686148E-2,-8.790236898E-3,2.296470016E-2
4.089372563E1,-2.518344298E-2,4.794989154E-2,-5.272467621E-3,5.441687986E-2
4.090366562E1,-3.962152451E-2,8.505650610E-2,1.900121220E-3,9.385139794E-2
4.091360562E1,-3.988890722E-2,1.074965671E-1,-2.060798230E-3,1.146773026E-1
4.092354662E1,-2.822417766E-2,1.087743938E-1,-9.128682315E-3,1.127466443E-1
4.093348662E1,-2.011645027E-2,1.082508191E-1,-1.577673107E-2,1.112286683E-1
4.094342762E1,-1.284503751E-2,9.917498380E-2,-1.966429316E-2,1.019183832E-1
4.095336762E1,-6.365300622E-3,8.326020092E-2,-2.228777297E-2,8.642640183E-2
4.096330763E1,1.044033095E-2,7.250124961E-2,-2.310498990E-2,7.680672017E-2
4.097324862E1,1.707692817E-2,6.564919651E-2,-1.780876145E-2,7.013266330E-2
4.098318863E1,1.966779493E-2,7.071765512E-2,-9.827086702E-3,7.405660360E-2
4.099312863E1,1.705789752E-2,8.532456309E-2,-5.102106836E-3,8.716240261E-2
4.100306963E1,7.745500188E-3,9.596110135E-2,-5.816448480E-3,9.644872637E-2
4.101300963E1,-8.362364024E-3,1.030344591E-1,-9.960860014E-3,1.038520468E-1
4.102295063E1,-3.183837608E-2,1.117342189E-1,-6.982011721E-3,1.163914359E-1
4.103289063E1,-5.489229411E-2,1.006378904E-1,-1.081296895E-2,1.151436895E-1
4.104283062E1,-7.484775037E-2,8.361457288E-2,-1.504774205E-2,1.132255142E-1
4.105277163E1,-7.944356650E-2,5.101960897E-2,-1.911651902E-2,9.633131400E-2
4.106271162E1,-7.497107983E-2,2.286246791E-2,-2.418274991E-2,8.202536585E-2
4.107265263E1,-7.032359391E-2,1.419753535E-4,-2.602618933E-2,7.498526888E-2
4.108259262E1,-6.862720102E-2,-1.069145650E-2,-2.371131442E-2,7.339091493E-2
4.109253262E1,-6.186037511E-2,-2.535562031E-2,-2.250889689E-2,7.054263908E-2
4.110247362E1,-4.707103968E-2,-4.172820225E-2,-2.240503393E-2,6.677507907E-2
4.111241363E1,-2.322562970E-2,-7.608883828E-2,-2.181274630E-2,8.249083032E-2
4.112235462E1,7.050578017E-3,-1.041766331E-1,-2.943786792E-2,1.084853428E-1
4.113229463E1,2.740352042E-2,-1.143752038E-1,-2.638402022E-2,1.205352924E-1
4.114223463E1,3.368997201E-2,-1.065862253E-1,-2.177271433E-2,1.138845412E-1
4.115217563E1,3.862188011E-2,-1.029267758E-1,-1.853803918E-2,1.114864552E-1
4.116211563E1,3.250281885E-2,-1.094175950E-1,-8.639460430E-3,1.144695750E-1
4.117205563E1,1.892841980E-2,-1.303726733E-1,-2.490221057E-3,1.317631216E-1
4.118199663E1,-5.246978253E-3,-1.417440623E-1,4.773979075E-3,1.419214602E-1
4.119193663E1,-3.910214454E-2,-1.425579190E-1,6.613424048E-3,1.479711977E-1
4.120187763E1,-6.815707684E-2,-1.353326142E-1,8.161540143E-3,1.517462168E-1
4.121181733E1,-8.715686202E-2,-1.312033832E-1,1.835201168E-3,1.575246467E-1
4.122175733E1,-9.739185870E-2,-1.329650283E-1,-4.746493883E-3,1.648860276E-1
4.123169833E1,-9.765763581E-2,-1.305977553E-1,-7.989690639E-3,1.632685600E-1
4.124163833E1,-9.622018784E-2,-1.168820634E-1,-7.651551161E-3,1.515859081E-1
4.125157933E1,-8.236296475E-2,-9.901252389E-2,-1.036797464E-2,1.292077116E-1
4.126151933E1,-6.951450557E-2,-8.304737508E-2,-1.296115480E-2,1.090739406E-1
4.127145933E1,-4.252922535E-2,-7.547787577E-2,-1.091291942E-2,8.731973746E-2
4.128140033E1,-1.950384118E-2,-7.407974452E-2,-1.298319921E-2,7.769666550E-2
4.129134033E1,3.654705943E-4,-7.424192876E-2,-8.644644171E-3,7.474441402E-2
4.130128133E1,7.938845083E-3,-7.183695585E-2,-1.266970532E-3,7.228539756E-2
4.131122133E1,5.983552430E-3,-7.218263298E-2,7.203479297E-3,7.278753683E-2
4.132116133E1,2.356490819E-3,-7.531515509E-2,1.409496181E-2,7.665894327E-2
4.133110233E1,1.889439009E-4,-8.393128216E-2,8.919108659E-3,8.440406581E-2
4.134104233E1,3.872485133E-3,-9.935484827E-2,7.182010449E-3,9.968933388E-2
4.135098333E1,7.436327171E-3,-1.134046242E-1,-1.109741163E-3,1.136535933E-1
4.136092333E1,1.262899954E-2,-1.133108661E-1,-1.195312850E-2,1.146373468E-1
4.137086333E1,1.193897426E-2,-9.239146858E-2,-2.402071096E-2,9.620663765E-2
4.138080433E1,1.077484526E-2,-7.214188576E-2,-2.861710265E-2,7.835488201E-2
4.139074433E1,1.757442765E-2,-5.177136511E-2,-2.747087739E-2,6.118646792E-2
4.140068433E1,1.686838269E-2,-3.144833446E-2,-2.352027968E-2,4.274042151E-2
4.141062533E1,3.814898897E-3,-3.876096103E-3,-2.056496963E-2,2.127194280E-2
4.142056533E1,-1.395278983E-2,2.511467040E-2,-8.438451216E-3,2.994385533E-2
4.143050633E1,-2.524086460E-2,3.915751725E-2,-5.898594856E-3,4.695961909E-2
4.144044633E1,-3.013925813E-2,2.841563709E-2,-1.072245650E-4,4.142263643E-2
4.145038633E1,-2.992913499E-2,-6.948478520E-3,2.125303261E-3,3.079856148E-2
4.146032733E1,-3.298801929E-2,-3.712261468E-2,2.290788572E-3,4.971464221E-2
4.147026733E1,-4.443402216E-2,-4.997875914E-2,-1.788907917E-3,6.689887056E-2
4.148020833E1,-5.345045775E-2,-4.579016194E-2,-5.080780946E-3,7.056560564E-2
4.149014833E1,-5.361504108E-2,-3.525469452E-2,-1.609028876E-2,6.615408912E-2
4.150008833E1,-4.558794945E-2,-3.015470877E-2,-2.897355519E-2,6.186303013E-2
4.151002933E1,-2.475350536E-2,-4.093864933E-2,-3.562373295E-2,5.964695622E-2
4.151996933E1,-1.811813749E-2,-5.301883072E-2,-4.150321707E-2,6.972646803E-2
4.152991033E1,-1.822812669E-2,-6.843987107E-2,-4.128483683E-2,8.197998723E-2
4.153985033E1,-1.505904645E-2,-8.016406745E-2,-4.005220160E-2,9.086930968E-2
4.154979033E1,-1.029971149E-2,-8.192121983E-2,-3.915258497E-2,9.137885546E-2
4.155973133E1,-7.276367862E-3,-7.542404532E-2,-3.382404894E-2,8.298071119E-2
4.156967133E1,-6.297922693E-3,-5.711694434E-2,-2.933742106E-2,6.451893858E-2
4.157961133E1,-2.948239911E-3,-3.884176165E-2,-2.280356549E-2,4.513731456E-2
4.158955233E1,4.586908035E-3,-2.713104524E-2,-1.699281484E-2,3.234020867E-2
4.159949233E1,1.197142340E-2,-2.453893423E-2,-1.540399250E-2,3.134895941E-2
4.160943333E1,1.541542355E-2,-2.149121277E-2,-7.015300915E-3,2.736278415E-2
4.161937333E1,1.759622432E-2,-2.156028524E-2,-3.030984895E-3,2.799392576E-2
4.162931333E1,1.245046500E-2,-1.238276530E-2,5.670893937E-3,1.845280448E-2
4.163925433E1,1.174296532E-2,2.370261587E-3,9.652562439E-3,1.538464612E-2
4.164919433E1,1.715877093E-2,1.007665042E-2,6.589927245E-3,2.096161837E-2
4.165913533E1,2.035870217E-2,1.106269099E-2,8.446867578E-3,2.466190296E-2
4.166907533E1,1.635064371E-2,1.440362725E-2,4.270242061E-4,2.179427396E-2
4.167901533E1,1.380007155E-2,1.895374618E-2,2.558316104E-3,2.358455958E-2
4.168895633E1,1.136168186E-2,2.650966682E-2,-1.341397874E-4,2.884212618E-2
4.169889633E1,1.259523910E-2,3.161846101E-2,-9.170351550E-3,3.524858114E-2
4.170883733E1,1.838947833E-2,2.926449105E-2,-1.607832499E-2,3.811949480E-2
4.171877733E1,2.952757664E-2,2.216448449E-2,-1.706762798E-2,4.067488266E-2
4.172871733E1,3.825768456E-2,1.759982668E-2,-2.135425247E-2,4.721661175E-2
4.173865833E1,3.414172679E-2,1.856913045E-2,-1.945082843E-2,4.346038243E-2
4.174859833E1,1.872016117E-2,3.526768461E-2,-2.142156661E-2,4.531156064E-2
4.175853933E1,2.405287931E-3,5.767520890E-2,-1.742111146E-2,6.029685113E-2
4.176847933E1,-6.222022232E-3,6.694114953E-2,-1.601762697E-2,6.911147108E-2
4.177841933E1,-6.414835341E-3,5.595294386E-2,-1.235897560E-2,5.765957264E-2
4.178836033E1,-9.562425315E-3,3.538268805E-2,-8.752522990E-3,3.768263857E-2
4.179830033E1,-1.215554494E-2,2.290950716E-2,-1.104630344E-2,2.818906899E-2
4.180824133E1,-1.913222857E-2,2.528558113E-2,-9.478500113E-3,3.309448213E-2
4.181818133E1,-2.385085821E-2,3.473285586E-2,-6.344698370E-3,4.260856617E-2
4.182812133E1,-8.773638867E-3,4.300090671E-2,-6.857090630E-3,4.441930221E-2
4.183806233E1,1.299717091E-2,3.702870384E-2,-1.411153935E-2,4.170355983E-2
4.184800233E1,2.262263373E-2,3.316365927E-2,-1.940137520E-2,4.458727636E-2
4.185794233E1,2.595476061E-2,3.277808428E-2,-1.645975187E-2,4.493301502E-2
4.186788333E1,2.927865274E-2,3.449236229E-2,-1.575214975E-2,4.790712666E-2
4.187782333E1,3.107114322E-2,3.550351784E-2,-9.946336970E-3,4.821665002E-2
4.188776433E1,2.641540393E-2,3.443719074E-2,-1.896665897E-3,4.344296275E-2
4.189770433E1,1.796181500E-2,3.930409998E-2,7.408830337E-3,4.384438208E-2
4.190764433E1,1.870243996E-2,3.596449643E-2,6.710549816E-3,4.108841373E-2
4.191758533E1,2.524568141E-2,2.622017823E-2,6.627006456E-3,3.699674838E-2
4.192752533E1,2.666221745E-2,1.836065762E-2,5.415001884E-3,3.282239834E-2
4.193746633E1,2.831286751E-2,2.210287936E-2,3.899876028E-4,3.592085512E-2
4.194740633E1,2.293674275E-2,2.130686119E-2,-2.485427540E-3,3.140467882E-2
4.195734633E1,1.655214280E-2,2.215676941E-2,-8.366179653E-3,2.889444279E-2
4.196728733E1,1.980412938E-2,2.099776268E-2,-9.527850896E-3,3.039555100E-2
4.197722733E1,2.072337084E-2,1.478556730E-2,-6.352706812E-3,2.623791118E-2
4.198716833E1,1.879603975E-2,1.262441278E-2,-7.090401836E-3,2.372637153E-2
4.199710833E1,1.272966713E-2,1.293102652E-2,-5.160205532E-3,1.886487724E-2
4.200704833E1,1.086305734E-2,1.250758395E-2,-5.321593489E-3,1.740014449E-2
4.201698933E1,1.195552666E-2,-4.015444312E-3,-4.184218124E-3,1.328781743E-2
4.202692933E1,1.700887457E-2,-2.456998825E-2,-6.301164627E-3,3.053998710E-2
4.203687033E1,2.006399259E-2,-3.530342132E-2,-1.055880077E-2,4.195692588E-2
4.204681033E1,1.751481369E-2,-3.444482014E-2,-1.316976361E-2,4.082471073E-2
4.205675033E1,1.390768494E-2,-3.029442020E-2,-1.512124576E-2,3.660365650E-2
4.206669133E1,1.414124481E-2,-2.573588677E-2,-1.310922764E-2,3.215839738E-2
4.207663133E1,1.172565483E-2,-2.212549374E-2,-5.220659543E-3,2.557897066E-2
4.208657133E1,1.533636916E-2,-1.335357409E-2,-3.758317791E-3,2.067963038E-2
4.209651233E1,1.434288640E-2,-2.312032273E-3,-7.001062855E-3,1.612695769E-2
4.210645233E1,1.222487446E-2,1.475350372E-2,-1.285815239E-2,2.307478083E-2
4.211639333E1,1.194696408E-2,2.998804115E-2,-1.302132383E-2,3.480757729E-2
4.212633333E1,1.248305850E-2,4.163431004E-2,-1.063300110E-2,4.474710308E-2
4.213627333E1,1.391977165E-2,4.027360678E-2,-8.468956687E-3,4.344475426E-2
4.214621433E1,7.758548949E-3,3.187453002E-2,-5.624167621E-3,3.328380998E-2
4.215615433E1,3.095025895E-3,2.245116606E-2,-7.449807134E-3,2.385652257E-2
4.216609533E1,-9.753493359E-4,1.229706686E-2,-4.312071018E-3,1.306763621E-2
4.217603533E1,-3.288981970E-4,2.640028717E-3,-8.156897500E-3,8.579796179E-3
4.218597533E1,9.484317154E-3,-1.276475936E-2,-8.473547176E-3,1.801922182E-2
4.219591633E1,2.166756243E-2,-1.803318597E-2,-1.299198996E-2,3.103982701E-2
4.220585633E1,3.260596469E-2,-9.428778663E-3,-1.790791750E-2,3.837635092E-2
4.221579808E1,4.369530454E-2,2.373191062E-3,-1.953222044E-2,4.792096942E-2
4.222573808E1,4.668869823E-2,1.695719361E-2,-2.747509815E-2,5.676497138E-2
4.223567808E1,4.876180738E-2,1.449755207E-2,-2.871055715E-2,5.841394497E-2
4.224561908E1,5.432035401E-2,-6.070982199E-4,-3.268799186E-2,6.340011230E-2
4.225555908E1,6.302964687E-2,-2.999244072E-2,-2.826654911E-2,7.530790585E-2
4.226550008E1,7.484183460E-2,-5.027587339E-2,-3.383814916E-2,9.630152642E-2
4.227544008E1,6.057650968E-2,-3.819615766E-2,-3.570367023E-2,8.002007282E-2
4.228538008E1,2.636580914E-2,2.077102289E-2,-4.115090147E-2,5.310355897E-2
4.229532108E1,-4.108271562E-3,8.360161632E-2,-4.169023409E-2,9.351034042E-2
4.230526108E1,-2.133253217E-2,1.243189573E-1,-3.000561520E-2,1.296557636E-1
4.231520208E1,-2.921679989E-2,1.432503015E-1,-8.341761306E-3,1.464372058E-1
4.232514208E1,-3.019790910E-2,1.378970891E-1,1.596996933E-2,1.420653400E-1
4.233508208E1,-2.115580067E-2,1.270698905E-1,3.508685902E-2,1.335118446E-1
4.234502308E1,-2.381579950E-3,9.483950585E-2,4.657360539E-2,1.056849304E-1
4.235496308E1,1.884178445E-2,5.185706541E-2,4.597996548E-2,7.182148216E-2
4.236490408E1,3.319462389E-2,5.268524867E-3,3.754999489E-2,5.039486606E-2
4.237484408E1,4.245609790E-2,-4.978297651E-2,3.084792383E-2,7.233574085E-2
4.238478408E1,3.958707303E-2,-8.634524792E-2,1.690867171E-2,9.648078238E-2
4.239472508E1,3.002402931E-2,-1.104665101E-1,-9.353844449E-3,1.148555031E-1
4.240466508E1,1.658811606E-2,-1.070941538E-1,-1.701123081E-2,1.096982467E-1
4.241460508E1,8.200919256E-3,-7.946790010E-2,-5.336712115E-3,8.006798810E-2
4.242454608E1,1.200151723E-2,-5.345920473E-2,-2.559857257E-2,6.047487002E-2
4.243448608E1,1.978888735E-2,-2.850517072E-2,-2.622617595E-2,4.349663349E-2
4.244442708E1,2.307416312E-2,-1.653106511E-2,-1.859861612E-2,3.393525658E-2
4.245436708E1,3.248770162E-2,-2.225250565E-2,-2.257787250E-2,4.539146496E-2
4.246430708E1,4.312170297E-2,-2.440940030E-2,-2.357815579E-2,5.487467103E-2
4.247424808E1,4.404022545E-2,-2.512978576E-2,-1.848246343E-2,5.396896371E-2
4.248418808E1,4.678035155E-2,-1.500018407E-2,-1.176810171E-2,5.051628481E-2
4.249412908E1,4.914919287E-2,5.344820092E-4,-7.501122542E-3,4.972117929E-2
4.250406908E1,4.558748007E-2,1.982961595E-2,-2.131123794E-3,4.975915691E-2
4.251400908E1,3.970758989E-2,3.104383312E-2,1.982637914E-3,5.044148217E-2
4.252395008E1,3.553282097E-2,2.490578033E-2,6.527588703E-3,4.388039054E-2
4.253389008E1,3.280805796E-2,1.635053754E-2,1.036399510E-2,3.809358397E-2
4.254383108E1,2.023900300E-2,1.823099516E-2,1.130915061E-2,2.949378434E-2
4.255377108E1,1.305074780E-3,3.344035149E-2,6.732653826E-3,3.413632897E-2
4.256371108E1,-2.245884389E-2,4.191772640E-2,1.712062629E-3,4.758599178E-2
4.257365208E1,-3.205466270E-2,3.264683485E-2,-5.333726294E-4,4.575589266E-2
4.258359208E1,-2.509049885E-2,1.689290442E-2,-4.942501895E-3,3.064851835E-2
4.259353308E1,-1.300386433E-2,8.152549155E-3,-9.010296315E-3,1.779747130E-2
4.260347308E1,-1.036014408E-2,2.341752127E-2,-1.404020935E-2,2.920343073E-2
4.261341308E1,-8.038318716E-3,5.072328448E-2,-1.864094287E-2,5.463470424E-2
4.262335408E1,-5.028414074E-3,6.975902617E-2,-3.114182130E-2,7.655990931E-2
